,bacen_code,nm_serie,unit,periodicity,source,special
11776,13342,Exportação de bens - Paraíba,US$ (mil),M,MDIC/Secex,N
11777,13343,Exportação de bens - Alagoas,US$ (mil),M,MDIC/Secex,N
11778,13344,Exportação de bens - Rio Grande do Norte,US$ (mil),M,MDIC/Secex,N
11779,13345,Exportação de bens - Sergipe,US$ (mil),M,MDIC/Secex,N
11780,13346,Importação de bens - Pernambuco,US$ (mil),M,MDIC/Secex,N
11781,13347,Importação de bens - Paraíba,US$ (mil),M,MDIC/Secex,N
11782,13348,Importação de bens - Alagoas,US$ (mil),M,MDIC/Secex,N
11783,13349,Importação de bens - Rio Grande do Norte,US$ (mil),M,MDIC/Secex,N
11784,13350,Importação de bens - Sergipe,US$ (mil),M,MDIC/Secex,N
11785,13351,Saldo da balança comercial - Pernambuco,US$ (mil),M,MDIC/Secex,N
11786,13352,Saldo da balança comercial - Paraíba,US$ (mil),M,MDIC/Secex,N
11787,13353,Saldo da balança comercial - Alagoas,US$ (mil),M,MDIC/Secex,N
11788,13354,Saldo da balança comercial - Rio Grande do Norte,US$ (mil),M,MDIC/Secex,N
11789,13355,População desocupada - região metropolitana de Salvador,Unidades (mil),M,IBGE,N
11790,13356,Saldo da balança comercial - Sergipe,US$ (mil),M,MDIC/Secex,N
11791,13360,Valor Adicionado Bruto - variação anual real (Ref. 1985) - Bahia,%,A,IBGE,N
11792,13363,Valor Adicionado Bruto per capita - variação anual real (Ref. 1985) - Bahia,%,A,IBGE,N
11793,13381,Índice Nacional de Preços ao Consumidor Amplo - variação mensal - Rio de Janeiro,%,M,IBGE,N
11794,13382,Índice Nacional de Preços ao Consumidor - variação mensal - Rio de Janeiro,%,M,IBGE,N
11795,13383,Exportação de bens - Rio de Janeiro,US$ (mil),M,MDIC/Secex,N
11796,13384,Importação de bens - Rio de Janeiro,US$ (mil),M,MDIC/Secex,N
11797,13385,Saldo da balança comercial - Rio de Janeiro,US$ (mil),M,MDIC/Secex,N
11798,13386,Exportação de bens - Espírito Santo,US$ (mil),M,MDIC/Secex,N
11799,13387,Importação de bens - Espírito Santo,US$ (mil),M,MDIC/Secex,N
11800,13388,Saldo da balança comercial - Espírito Santo,US$ (mil),M,MDIC/Secex,N
11801,13389,Valor Adicionado Bruto - variação anual real (Ref. 1985) - Rio de Janeiro,%,A,IBGE,N
11802,13390,Valor Adicionado Bruto per capita - variação anual real (Ref. 1985) - Rio de Janeiro,%,A,IBGE,N
11803,13391,Valor Adicionado Bruto - variação anual real (Ref. 1985) - Espírito Santo,%,A,IBGE,N
11804,13392,Valor Adicionado Bruto per capita - variação anual real - (Ref. 1985) - Espírito Santo,%,A,IBGE,N
11805,13395,Empregos formais gerados - Rio de Janeiro,Unidades,M,MTb,N
11806,13396,População economicamente ativa - região metropolitana do Rio de Janeiro,Unidades (mil),M,IBGE,N
11807,13397,População desocupada - região metropolitana do Rio de Janeiro,Unidades (mil),M,IBGE,N
11808,13398,Rendimento médio real - Região metropolitana do Rio de Janeiro,R$,M,IBGE,N
11809,13401,Exportações (Fob) - Montenegro,US$,M,MDIC/Secex,N
11810,13402,Importações (Fob) - Montenegro,US$,M,MDIC/Secex,N
11811,13421,Taxa referencial (TR) para financiamentos imobiliários prefixados do SFH,% a.a.,M,BCB-Demab,N
11812,13441,Massa salarial real na indústria (metodologia antiga) - Ceará,Índice,M,Fiec,N
11813,13481,Produto Interno Bruto corrente a preços de mercado (Ref. 1985) - Ceará,R$,A,IBGE,N
11814,13482,Produto Interno Bruto corrente a preços de mercado (Ref. 1985) - Maranhão,R$,A,IBGE,N
11815,13483,Produto Interno Bruto corrente a preços de mercado (Ref. 1985) - Piauí,R$,A,IBGE,N
11816,13501,Produto Interno Bruto per capita corrente (Ref. 1985) - Ceará,R$,A,IBGE,N
11817,13502,Produto Interno Bruto per capita corrente (Ref. 1985) - Piauí,R$,A,IBGE,N
11818,13503,Produto Interno Bruto per capita corrente (Ref. 1985) - Maranhão,R$,A,IBGE,N
11819,13521,Meta para a inflação,%,A,BCB-Depec,N
11820,13522,Índice nacional de preços ao consumidor - amplo (IPCA) - em 12 meses,%,M,IBGE,N
11821,13541,Dívida mobiliária federal (saldos) - Posição de carteira - Título indexado a TR - NTN-F,u.m.c. (milhões),M,BCB-Demab,N
11822,13542,Dívida mobiliária federal (saldos) - Posição de carteira - Título Prefixado - NTN-F,u.m.c. (milhões),M,BCB-Demab,N
11823,13543,Dívida mobiliária federal (saldos) - Posição de custódia - Título indexado a TR - NTN-F,u.m.c. (milhões),M,BCB-Demab,N
11824,13561,Exportação de bens - Sul,US$ (mil),M,MDIC/Secex,N
11825,13562,Importação de bens - Sul,US$ (mil),M,MDIC/Secex,N
11826,13563,Saldo da balança comercial - Sul,US$ (mil),M,MDIC/Secex,N
11827,13564,Empregos formais gerados - Sul,Unidades,M,MTb,N
11828,13565,Índice Nacional de Preços ao Consumidor Amplo - variação mensal - Sul,%,M,IBGE,N
11829,13567,Índice Nacional de Preços ao Consumidor - variação mensal - Sul,%,M,IBGE,N
11830,13568,Produto Interno Bruto corrente a preços de mercado (Ref. 1985) - Sul,R$,A,IBGE,N
11831,13569,Produto Interno Bruto per capita corrente (Ref. 1985) - Sul,R$,A,IBGE,N
11832,13570,Valor Adicionado Bruto - variação anual real (Ref. 1985) - Sul,%,A,IBGE,N
11833,13571,Valor Adicionado Bruto per capita - variação anual real (Ref. 1985) - Sul,%,A,IBGE,N
11834,13573,Índice de volume de vendas no varejo - Total - Sul,Índice,M,BCB e IBGE,N
11835,13575,Exportação de bens - Sudeste,US$ (mil),M,MDIC/Secex,N
11836,13576,Importação de bens - Sudeste,US$ (mil),M,MDIC/Secex,N
11837,13577,Saldo da balança comercial - Sudeste,US$ (mil),M,MDIC/Secex,N
11838,13578,Produto Interno Bruto corrente a preços de mercado (Ref.1985) - Sudeste,R$,A,IBGE,N
11839,13579,Produto Interno Bruto per capita corrente (Ref. 1985) - Sudeste,R$,A,IBGE,N
11840,13580,Valor Adicionado Bruto - variação anual real (Ref. 1985) - Sudeste,%,A,IBGE,N
11841,13581,Exportação de bens - Centro-Oeste,US$ (mil),M,MDIC/Secex,N
11842,13582,Importação de bens - Centro-Oeste,US$ (mil),M,MDIC/Secex,N
11843,13583,Saldo da balança comercial - Centro-Oeste,US$ (mil),M,MDIC/Secex,N
11844,13584,Produção física industrial - Sul (2002=100),Índice,M,IBGE,N
11845,13585,Índice Nacional de Preços ao Consumidor Amplo - variação mensal - Sudeste,%,M,BCB e IBGE,N
11846,13586,Índice Nacional de Preços ao Consumidor - variação mensal - Sudeste,%,M,BCB e IBGE,N
11847,13601,Valor Adicionado Bruto per capita - variação anual real (Ref. 1985) - Sudeste,%,A,IBGE,N
11848,13602,Índice de volume de vendas no varejo - Total - Sudeste,Índice,M,BCB e IBGE,N
11849,13603,Índice de volume de vendas no varejo - Combustíveis e lubrificantes - Sudeste,Índice,M,BCB e IBGE,N
11850,13604,"Índice de volume de vendas no varejo - Hipermercados, supermercados, produtos alimentícios, bebidas e fumo - Sudeste",Índice,M,BCB e IBGE,N
11851,13605,"Índice de volume de vendas no varejo - Tecidos, vestuário e calçados - Sudeste",Índice,M,BCB e IBGE,N
11852,13606,Índice de volume de vendas no varejo - Móveis e eletrodomésticos - Sudeste,Índice,M,BCB e IBGE,N
11853,13607,"Índice de volume de vendas no varejo - Automóveis, motocicletas, partes e peças - Sudeste",Índice,M,BCB e IBGE,N
11854,13608,Índice de volume de vendas no varejo - Hipermercados e supermercados - Sudeste,Índice,M,BCB e IBGE,N
11855,13621,Reservas internacionais - Total - diária,US$ (milhões),D,BCB-DSTAT,N
11856,13622,Câmbio contratado - operações com cliente no segmento comercial - exportação - ACC - mensal,US$ (milhões),M,BCB-Depec,N
11857,13623,Cambio contratado - operações com cliente no segmento comercial - exportação - PA - mensal,US$ (milhões),M,BCB-Depec,N
11858,13624,Cambio contratado - operações com cliente no segmento comercial - Exportação - ACC - anual,US$ (milhões),A,BCB-Depec,N
11859,13625,Cambio contratado - operações com cliente no segmento comercial - exportação - PA - anual,US$ (milhões),A,BCB-Depec,N
11860,13641,Percentual da carteira de crédito com risco normal,%,M,BCB-DSTAT,N
11861,13642,Percentual da carteira de crédito com risco 1,%,M,BCB-DSTAT,N
11862,13643,Percentual da carteira de crédito com risco 2,%,M,BCB-DSTAT,N
11863,13644,Percentual da carteira de crédito com risco 1 e 2,%,M,BCB-DSTAT,N
11864,13645,Percentual do total de provisões em relação à carteira de crédito do Sistema Financeiro Nacional,%,M,BCB-DSTAT,N
11865,13661,inadimplência sfn - participação %-,%,M,BCB-DSTAT,N
11866,13662,Percentual da carteira de crédito das instituições financeiras sob controle público com risco normal,%,M,BCB-DSTAT,N
11867,13663,Percentual da carteira de crédito das instituições financeiras sob controle público com risco 1,%,M,BCB-DSTAT,N
11868,13664,Percentual da carteira de crédito das instituições financeiras sob controle público com risco 2,%,M,BCB-DSTAT,N
11869,13665,Percentual da carteira de crédito das instituições financeiras sob controle público com risco 1 e 2,%,M,BCB-DSTAT,N
11870,13666,Percentual do total de provisões em relação à carteira de crédito das instituições financeiras sob controle público,%,M,BCB-DSTAT,N
11871,13667,Inadimplência da carteira de crédito das instituições financeiras sob controle público - Total,%,M,BCB-DSTAT,N
11872,13668,Percentual da carteira de crédito das instituições financeiras sob controle privado nacional com risco normal,%,M,BCB-DSTAT,N
11873,13669,Percentual da carteira de crédito das instituições financeiras sob controle privado nacional com risco 1,%,M,BCB-DSTAT,N
11874,13670,Percentual da carteira de crédito das instituições financeiras sob controle privado nacional com risco 2,%,M,BCB-DSTAT,N
11875,13671,Percentual da carteira de crédito das instituições financeiras sob controle privado nacional com risco 1 e 2,%,M,BCB-DSTAT,N
11876,13672,Percentual do total de provisões em relação à carteira de crédito das instituições financeiras sob controle privado nacional,%,M,BCB-DSTAT,N
11877,13673,Inadimplência da carteira de crédito das instituições financeiras sob controle privado nacional - Total,%,M,BCB-DSTAT,N
11878,13674,Percentual da carteira de crédito das instituições financeiras sob controle estrangeiro com risco normal,%,M,BCB-DSTAT,N
11879,13675,Percentual da carteira de crédito das instituições financeiras sob controle estrangeiro com risco 1,%,M,BCB-DSTAT,N
11880,13676,Percentual da carteira de crédito das instituições financeiras sob controle estrangeiro com risco 2,%,M,BCB-DSTAT,N
11881,13677,Percentual da carteira de crédito das instituições financeiras sob controle estrangeiro com risco 1 e 2,%,M,BCB-DSTAT,N
11882,13678,Percentual do total de provisões em relação à carteira de crédito das instituições financeiras sob controle estrangeiro,%,M,BCB-DSTAT,N
11883,13679,Inadimplência da carteira de crédito das instituições financeiras sob controle estrangeiro - Total,%,M,BCB-DSTAT,N
11884,13680,Percentual da carteira de crédito das instituições financeiras sob controle privado com risco normal,%,M,BCB-DSTAT,N
11885,13681,Percentual da carteira de crédito das instituições financeiras sob controle privado com risco 1,%,M,BCB-DSTAT,N
11886,13682,Percentual da carteira de crédito das instituições financeiras sob controle privado com risco 2,%,M,BCB-DSTAT,N
11887,13683,Percentual da carteira de crédito das instituições financeiras sob controle privado com risco 1 e 2,%,M,BCB-DSTAT,N
11888,13684,Percentual do total de provisões em relação à carteira de crédito das instituições financeiras sob controle privado,%,M,BCB-DSTAT,N
11889,13685,Inadimplência da carteira de crédito das instituições financeiras sob controle privado - Total,%,M,BCB-DSTAT,N
11890,13701,Operações de crédito referencial de taxas de juros - pessoas físicas/PIB,%,M,BCB-DSTAT,N
11891,13702,Operações de crédito livres das cooperativas - pessoas físicas/PIB,%,M,BCB-DSTAT,N
11892,13703,Operações de crédito livres outros - pessoas físicas/PIB,%,M,BCB-DSTAT,N
11893,13704,Operações de crédito livres total - pessoas físicas/PIB,%,M,BCB-DSTAT,N
11894,13705,Operações de crédito referencial de taxas de juros doméstico - pessoas jurídicas/PIB,%,M,BCB-DSTAT,N
11895,13721,Operações de crédito rural - pessoas jurídicas/PIB,%,M,BCB-DSTAT,N
11896,13722,Operações de crédito outros - pessoas jurídicas/PIB,%,M,BCB-DSTAT,N
11897,13723,Operações de crédito referencial de taxas de juros externo - pessoas jurídicas/PIB,%,M,BCB-DSTAT,N
11898,13724,Operações de crédito livres - pessoas jurídicas/PIB,%,M,BCB-DSTAT,N
11899,13725,Operações de crédito livres total - recursos domésticos para pessoas jurídicas/PIB,%,M,BCB-DSTAT,N
11900,13726,Remuneração real na indústria - Rio Grande do Sul (jan/2006=100),Índice,M,Fiergs,N
11901,13741,Dívida bruta do governo geral - Saldos em u.m.c. milhões - Metodologia utilizada a partir de 2008,u.m.c. (milhões),M,BCB-DSTAT,N
11902,13761,Dívida bruta do governo geral - Saldos em R$ milhões - Metodologia utilizada a partir de 2008,R$ (milhões),M,BCB-DSTAT,N
11903,13762,Dívida bruta do governo geral (% PIB) - Metodologia utilizada a partir de 2008,%,M,BCB-DSTAT,N
11904,13763,Dívida bruta do governo geral - Saldos em US$ milhões - Metodologia utilizada a partir de 2008,US$ (milhões),M,BCB-DSTAT,N
11905,13781,Saldo do crédito consignado para trabalhadores públicos,u.m.c. (milhões),M,BCB-DSTAT,N
11906,13782,Saldo do crédito consignado para trabalhadores privados,u.m.c. (milhões),M,BCB-DSTAT,N
11907,13801,Volatilidade-padrão do curto prazo - família I – PJUR[1] – Carta-Circular 3.498 de 8/4/2011,Sem unidade,D,BCB-Desig,N
11908,13802,Volatilidade-padrão do médio prazo - família II – PJUR[1] – Carta-Circular 3.498/11,Sem unidade,D,BCB-Desig,N
11909,13803,Volatilidade-padrão do longo prazo - família III – PJUR[1] – Carta-Circular 3.498/11,Sem unidade,D,BCB-Desig,N
11910,13804,Multiplicador para o dia “t” – RWA_JUR[1] – Carta-Circular 3.498/2011,Sem unidade,D,BCB-Desig,N
11911,13805,"Parâmetro-base para calcular as correlações RHOi,j – RWA_JUR[1] – Carta-Circular 3.498/11",Sem unidade,D,BCB-Desig,N
11912,13806,Fator k de decaimento da correlação – RWA_JUR[1] – Carta-Circular 3.498/11,Sem unidade,D,BCB-Desig,N
11913,13807,Multiplicador para o cálculo da RWA_JUR[2] – Circular 3.635/13,Sem unidade,D,BCB-Desig,N
11914,13808,Multiplicador para o cálculo da RWA_JUR[3] – Circular 3.636/13,Sem unidade,D,BCB-Desig,N
11915,13809,Multiplicador para o cálculo da RWA_JUR[4] – Circular 3.637/13,Sem unidade,D,BCB-Desig,N
11916,13821,Saldo do crédito consignado concedido por cooperativas,u.m.c. (milhões),M,BCB-DSTAT,N
11917,13822,Recolhimentos obrigatórios de instituições financeiras - Depósitos interfinanceiros em títulos (saldo em final de período),u.m.c. (mil),M,BCB-DSTAT,N
11918,13841,Taxa média de juros das operações de crédito consignado,% a.a.,M,BCB-DSTAT,N
11919,13861,Spread médio das operações de crédito com recursos livres referenciais para taxa de juros (prefixado) - Aquisição de bens total - Pessoa física,p.p.,M,BCB-DSTAT,N
11920,13862,Base monetária ampliada (B2) - LBC-E (saldo em final de período),u.m.c. (mil),M,BCB-DSTAT,N
11921,13881,Base monetária ampliada (B2) - Títulos estaduais e municipais em poder do público (saldo em final de período),u.m.c. (mil),M,BCB-DSTAT,N
11922,13901,Empregos formais gerados - Sudeste,Unidades,M,MTb,N
11923,13921,Índice Nacional de Preços ao Consumidor Amplo - variação mensal - Nordeste,%,M,IBGE,N
11924,13922,Índice Nacional de Preços ao Consumidor - variação mensal - Nordeste,%,M,IBGE,N
11925,13941,Empregos formais gerados - Nordeste,Unidades,M,MTb,N
11926,13943,Exportação de bens - Nordeste,US$ (mil),M,MDIC/Secex,N
11927,13944,Importação de bens - Nordeste,US$ (mil),M,MDIC/Secex,N
11928,13945,Saldo da balança comercial - Nordeste,US$ (mil),M,MDIC/Secex,N
11929,13951,Índice Nacional de Preços ao Consumidor Amplo - variação mensal - Centro-Oeste,%,M,BCB e IBGE,N
11930,13952,Índice Nacional de Preços ao Consumidor - variação mensal - Centro-Oeste,%,M,BCB e IBGE,N
11931,13961,Movimento de câmbio contratado - saldo,US$ (milhões),D,BCB-Depec,N
11932,13962,Cambio contratado-Operações com clientes no segmento comercial-exportação - total,US$ (milhões),D,BCB-Depec,N
11933,13963,Cambio contratado-Operações com clientes no segmento comercial-exportação - ACC,US$ (milhões),D,BCB-Depec,N
11934,13964,Cambio contratado-Operações com cliente no segmento comercial - Exportação - PA,US$ (milhões),D,BCB-Depec,N
